memberId,eventId,rsvpRating
13796980,qsfpdhyvlbcc,1
1669967,zfwfllyvnblb,1
5430820,vjmpflyvjbzb,1
185912481,tzpqrlyvlbfc,1
192444667,cwmnnlyvjbhb,1
2858289,dqkpdhyvmbxb,1
12693268,gdkwklyvkbfb,1
6519693,dpqvllyvnbwb,1
184356305,230047032,1
14282641,rtsnplyvjblb,1
196779537,dgxscfyvgbgc,1
10839924,qkptqkywgbvb,1
12301849,qvjpdhyvkbwb,1
8153382,kjbrslyvlbfb,1
186492525,cjsdllyvhbbc,1
190213121,cfqfklywcbhc,1
89259872,mtpbqlyvkbkb,1
5273765,230195488,1
47794632,ddfxjkytkbjb,0
199853908,230171621,1
24456722,mjjfdlywgbgb,1
12301849,dlgpdhywcbtb,1
180351562,230147410,1
6893986,qkvrdkywcblb,1
201313755,229969757,1
12508099,230491657,0
12084213,mdxxhlywdbfb,1
24706642,229651860,1
184546032,229647715,1
2028995,qpkpdhyvqbxb,1
8162859,229395424,0
9649781,ddfxjkytkbjb,0
12827218,229647715,1
2230592,wpbwflywdbgb,1
196261489,cvnvmlyvhbcc,1
195607739,227914590,1
4393782,qtmtbhyvmbhc,1
2184374,dqkpdhyvkbwb,1
940526,qwwtskywfbfc,1
4177132,dchpdhyvnbvb,1
184199127,qcfzqlyvnbvb,1
10231548,qrgpdhyvmbxb,1
100169,227622279,1
7494815,qjhqxcyvhbhc,1
12854864,jhphslyvkbfc,1
3534129,qggpdhywgbvb,1
6001623,wtxtklyvkbgb,1
126858432,229797875,1
155585592,mgqcplyvmbjb,1
60934772,mjcrslyvjbxb,1
15011401,dvtnrdyvqbsb,1
108958112,227950529,1
202328587,pgwpslyvlbpb,1
189934092,ddfxjkytkbjb,1
233726,vjmpflyvhbtb,1
203166773,dpqvllyvgbhc,0
14445388,230499686,1
2213631,crjfdlywdblc,1
81327302,dvlpskyvnbdb,1
131858282,hlcdmlyvhbgb,1
10152171,229741307,1
9253963,qkhpdhywdbzb,1
6994275,dvfkrkyvjbmc,1
8673970,225378881,1
13797015,qtlwklywcbtb,1
189550009,fzrfklyvkbsb,1
9253963,dfmlchyvpbbc,1
58268492,hhsbhlyvhbwb,1
14641652,cgqjflyvnbfc,1
5238372,230158616,1
79756332,225378881,0
189431397,qbppklyvmbsb,1
3534129,qvjpdhyvqbxb,1
13797015,qfhpdhywgbvb,1
34440072,ftpxrlyvhblb,1
12302008,qrgpdhywgbvb,1
2943408,qvjpdhyvnbvb,1
194052934,225378881,1
155585592,mgqcplyvlbdb,1
184199127,rqcqglywcbcb,1
3784742,mwndhlyvkbcb,1
13636823,230106043,1
174049402,ddfxjkytkbjb,0
27458532,229972480,0
189916539,230383164,1
13139354,229643929,1
2249477,vjmpflyvmbxb,1
146399922,229603215,1
9577193,dbjpdhyvmbxb,1
85584042,230592218,1
192359129,229108241,1
11770687,pxqxplyvmbmb,0
105996972,cfdvqlyvkbdb,1
7578093,230582110,1
8887930,ddfxjkytkbjb,0
4177132,vjmpflyvjbzb,1
5049142,rpprrlyvkbvb,1
7366246,zmmcqlyvgbmc,1
2028995,qqgpdhywcbtb,1
34440072,hljzrlyvhbfb,1
186218356,227372838,1
182768145,jjdwglytqbkb,0
81327302,dvlpskyvqbxb,1
6001623,wtxtklyvnbgc,1
12739006,rpprrlyvnblb,1
185912481,bcqqrlyvlbfc,1
185340212,jppmhlyvpbhc,1
162826912,229211304,1
29541532,230549794,1
12693268,gdkwklyvmbxb,1
3107683,jjdwglytqbkb,0
32555772,hprsdlywcbnb,1
73298222,230010615,1
17023621,230450725,1
3322226,229108121,1
11824352,cjlqrlywfbgb,1
16880171,hljzrlyvhbfb,1
143626962,230171621,1
62028632,ddfxjkytkbjb,1
107570082,clbjklyvnbhb,1
2828497,229638488,1
32555772,dlclhfyvqbtb,1
109523602,225568269,1
194290333,230306971,1
14537266,qngqjhyvkbkb,1
3534129,qghpdhyvmbxb,1
49406692,230582940,1
5388073,qsfpdhyvqbxb,1
12301849,qrgpdhywgbvb,1
4177132,dlgpdhyvpbbc,1
14468953,qpbhcjyvqbfb,1
2028995,dchpdhywgbvb,1
4177132,dlgpdhywgbvb,1
12726682,rpprrlyvqbnb,1
157914662,klpsllywcbkb,1
8414685,nfnqmlyvjblb,1
13941283,229370653,1
185660127,xzrqglyvkbmb,1
14641652,qhgfwfyvmbhc,1
193436636,ddfxjkytkbjb,0
142525362,spqcllyvnbgb,1
19064161,230541004,1
12693268,qrsppkywgbdb,1
32555772,qgclhfyvpbkc,1
145089372,trtlmlywgbhb,1
2349574,230218573,1
14282641,rtsnplyvqblc,1
2184497,dchpdhyvpbbc,1
5330952,fgpsglyvlbrb,1
14282641,pwsnplyvkbhb,1
123958172,229689512,1
85867982,ghmcrlyvjbfc,1
9577193,dxdpdhyvjbzb,1
81730962,hljzrlyvgbjc,1
4177132,qggpdhywdbzb,1
2184374,qlkpdhyvmbxb,1
6519693,dpqvllyvnbnb,1
146130962,230405390,1
203460769,229691492,1
11894485,tprzflyvjbhb,1
159022172,229925900,1
182698543,rmgmklywcbzb,1
12301849,qfhpdhyvqbxb,1
6519693,dpqvllywcbfc,1
233726,dkkpdhywdbzb,1
10839924,qlkpdhyvmbxb,1
11664964,230094518,1
87008022,228844178,1
233726,dqkpdhyvkbwb,1
97464692,rgtpdlyvkbkb,1
11894485,crrnklyvhbdb,1
164113482,230171621,0
42651222,226837605,1
5430820,qkptqkyvqbxb,1
195184337,thtdmlyvjbhc,1
201155959,qbfschyvgbfc,1
4177132,qtgpdhywcbtb,1
2184497,qlkpdhyvmbxb,1
9619844,gtnvhlyvpbmc,1
5388073,qrkpdhyvkbwb,1
183920729,230210104,1
80172132,229950384,1
2184497,qfhpdhyvqbxb,1
13796042,qkptqkywcbtb,1
115178942,230474885,1
187755111,230507114,1
11894485,qczxllyvjbpb,1
196870140,229098535,1
3248870,kxkkllyvqbfb,1
21627081,qxglqlyvpbmc,1
97464692,rgtpdlywfbvb,1
1934524,dbjpdhywdbzb,1
17862801,229821899,1
12302008,dxdpdhyvlbcc,1
897624,229514484,1
9293657,qzfpdhyvlbcc,1
150412462,qfrfqkyvhbfb,1
12886325,lkbkslyvkbpc,1
11894485,rwsdllyvjbdb,1
199337662,228899649,1
11888755,qtfqclyvkbfb,1
195963216,230398734,1
173918732,229364372,1
199921884,bczlrlyvnbjc,1
12635463,phpsglyvhbdc,1
180344662,gvxtklyvhbvb,1
57618912,dbmjrlyvhbnb,1
5388073,dkkpdhywgbvb,1
198118187,228121336,1
10075860,lzhvklywfbkc,1
184037453,229932916,0
13797139,qpkpdhywgbvb,1
6752171,qzkbjkyvkbqb,1
6677812,230107501,1
39996592,hljzrlyvhbnb,1
186934134,ddfxjkytkbjb,0
197357266,kkbknlyvjbjb,1
14537266,bkhrslywcbgc,1
9253963,qlkpdhywdbzb,1
2184374,dqkpdhyvhbtb,1
13797139,qvjpdhyvnbvb,1
177878932,qqtqzkyvlbmb,1
2858289,qzfpdhywfbzb,1
202954443,229999872,1
10839924,qpkpdhyvjbzb,1
96753202,230119426,1
190796034,230056802,1
201136663,230463583,1
11572092,pgsgsyvnbmb,1
2028995,qsfpdhywdbzb,1
74138662,cpvwllyvhbsb,1
194263746,jjdwglytqbkb,1
13797015,qvjpdhyvlbcc,1
185355980,230148626,1
21785231,cwjqslyvgbkc,1
5543604,dvhhqkywcbqb,1
13796980,dchpdhyvnbvb,1
