memberId,eventId,rsvpRating
154620002,230372831,1
141672012,dvbcrjyvhbjc,1
190642364,qcfpwkyvgbfc,1
13313393,wnmshlywdbkc,1
86163682,spzfllyvnbnc,1
126015972,bvwtklyvhbjc,1
44812032,hhzpnlyvcbfc,1
442872,wbcdnyvnbsb,1
34742642,xfrmslyvjblb,1
63209552,tbfqmlywcbhc,1
4686139,229557198,1
13214141,230023492,0
8337938,vcfdrlyvmbgb,1
11973681,164579302,0
8935020,dlmshlywdbrb,1
186525106,230367639,1
185102079,pcggrlyvmbxb,1
102074472,tkdkrlyvpbwb,1
11002558,pttsvyvlbrb,1
191938466,230529866,1
13306782,227232679,1
83954932,229778502,1
182972292,dqcjjlyvgbhc,1
184553856,bhllslywcbbc,1
196030275,229009847,1
102074472,ddlfslyvmblb,1
65761062,qdrnjhyvhbvb,1
13214141,230352726,0
13375714,kwfqqlyvlbxb,1
10646885,cvzpglyvpbcc,1
157944912,229814573,1
198300629,230463566,1
168545422,qshmpkyvgbdc,1
71448942,zkvmrlywdbhb,1
127803642,ptbwglyvpbjc,1
1842514,szbdllyvnblc,1
70558592,229858182,0
8935020,rnmshlyvnbpc,1
77745102,229822943,1
10397556,qqtlskyvkbkb,1
182672962,sbsjflyvhbcc,1
161289082,228854059,1
182482084,228711225,1
11795014,230224107,1
197721273,230475885,1
163545312,229377190,1
147338642,230521034,1
5520020,230225371,1
140690602,229437897,1
9607919,230054319,1
54165792,230298778,1
182514088,mkcrjlyvjbqb,1
197665277,229376890,1
282056,230066322,1
139915592,230117830,0
13998446,dhvjdlyvkbfb,1
199841008,229885291,0
1237529,230494257,1
188511934,plsrrlyvhbtb,1
200252970,rwwfrlyvmbkb,1
78787432,vxfzklyvmblb,1
140600532,164579302,1
1985957,230066209,1
136529472,229824399,0
4339798,230544317,1
101336182,xkpmnlyvkbvb,1
168545422,llnrglyvjbtb,1
8867745,wtvvmlyvnbxb,1
189972506,qpdhjlywcbjc,1
79450912,vwwcslyvlbdc,1
101336182,xkpmnlyvhbcc,1
5520020,230317025,1
13313393,wnmshlyvmbjc,1
8188650,zkvmrlywgbmb,1
186452538,qjxbplyvhbqb,1
158619192,230505299,1
11113430,cfmxqlyvpbvb,1
449905,229761693,1
13722292,230373751,1
188867852,228852004,1
198559834,229869592,1
6830078,229709949,1
195622493,230359566,1
29283852,zzkqllyvqbkb,1
197731299,nwndrlyvnbrb,1
77742732,fqkzqlywdbjb,1
189207196,hgcfqlyvmbsb,1
13020087,qsxhjjyvnblb,1
186448682,tbzhrlyvmbmc,1
203726867,230367685,1
186452538,zgqcmlywfbbc,1
104590632,230374767,1
196627839,qqvrnjyvhbkb,1
14038625,xzgxmlyvkbtb,1
191132743,rqrlslyvlbgc,1
196606419,230451347,1
121245502,pbfvjlyvjbzb,1
195612139,dbmhslyvhbqb,1
8676178,sxhsplyvmbnc,1
183557594,nsklslyvnbhb,1
193590888,mnhgslyvgbdc,1
155179872,229765358,1
34951322,rcvvqlyvhbdc,1
145313912,lxmrllyvkbnb,1
14038625,frkrflywfbpc,1
193465018,ftxlrlyvmbhc,1
37756082,ngrgqlyvlbnc,1
87624522,230266265,1
190365262,230371065,1
125437102,221363593,1
8188650,hhwmslyvnbrb,1
185973503,bzjhhlyvpbcb,1
6153688,hgrpslywdbjb,1
44876172,qjlbmgyvhbdb,1
127049142,229443867,1
36579732,fmmshlyvlbtb,1
185102079,pcggrlyvkbnb,1
10646885,229868621,1
8342232,228728870,1
183092772,zrhxdlyvkbfc,1
192744998,229346241,1
173797502,230450408,1
193181044,230343493,1
44876172,qjlbmgyvhbzb,1
196070536,229486701,1
59537592,229965931,1
5100103,230267547,1
96958032,229869592,1
7290717,230014834,1
10396778,jrbtklyvhbfc,1
64884602,230402804,1
198625519,230159697,0
125330592,lfrgnlyvhbnc,1
110789452,230322289,1
8337938,vcfdrlywcblb,1
31492942,jhhnslyvkbjb,1
372966,grrlnlyvhbgc,1
8368121,wrnzmlyvpbgc,1
74760662,230225422,1
195828599,dpdhrlyvjbbc,1
186908387,227228087,1
3859783,230456759,1
201282584,229814519,0
183684011,vmrkrlyvnbfb,1
136962362,dkgjpdyvgbfc,1
10017349,hbgvnlyvkbkc,1
3677870,230076731,0
59434152,xnqjslyvjbrb,1
98741112,psvcqywdbgb,1
13564748,228377378,1
5520020,230517928,1
73044632,bzpjhlyvmblb,1
10891184,230438529,1
194348980,230298778,1
9697184,230497455,1
41358822,ddvmslyvkbvb,1
140068572,fqkfslyvnbcc,1
69837292,jbhfhlyvhbqb,1
97617302,qhqcrlyvlbfb,1
197738529,227889545,1
99460942,229691728,1
198768734,229422183,1
91195742,229992277,1
76199642,229963238,0
9612316,227792200,1
187087481,lzjxglyvlbnc,1
14185773,ljjpglyvjbsb,1
40478632,230431939,0
13309882,230377700,1
63171302,230169957,1
81349922,228018288,1
150289472,229933100,1
8935020,cljcqlyvlbdc,1
125330592,lfrgnlyvhbdb,1
67546062,230280815,0
185985746,ptcvjlywdblc,1
4251216,229671020,1
100210472,mbhcnlyvgblc,1
36579732,rnmshlywdbrb,1
182763212,rcvvqlyvhbcb,1
114556422,jsctmlywfbjb,1
13273238,nkgqhlyvmbmb,1
63209552,qrwpjlyvhbnc,1
25698892,229866660,1
189097950,229420563,1
83971592,dpdpggyvkbhb,1
184845608,nsrvflyvmbcc,1
184553856,pgcqslyvqbwb,1
159760312,mfdrslyvhbxb,1
3088936,cwwpflyvgbjc,1
9166245,jmxgnlyvlbtb,1
63209552,zrggmlyvhbpb,1
8661108,225945610,1
88400692,wrshrlyvkbzb,1
11113430,cfmxqlyvkbkc,1
9632751,230406869,1
3021738,230332352,1
76825302,qzqdllyvnbmc,1
3624800,dbbrrgyvlbdc,1
63383322,228852004,1
184603141,225945610,1
194348331,zwsxplyvjbmb,1
184606746,lvjqplywcbjc,1
6153688,hgrpslyvhbnc,1
182849875,ptbwglyvgbfc,1
183013945,fpxrklywdbzb,1
49465162,230401806,1
87424582,rprgslywdbmb,1
157706962,csmrplyvmbdb,1
13375714,pwwpklywdbfc,1
33775042,230498878,1
14119145,qcfpwkyvqbnb,1
7098834,wgkdllyvjbrb,1
10581010,hgrpslywcbnc,1
195552392,tgxhmlyvmbdc,1
174908692,wxhvqlywdbfc,1
3327088,vzbhqyvgbdc,1
10581010,hgrpslyvjbbc,1
182514088,mkcrjlyvhbmc,1
184390440,qpnlslywfblc,1
102973182,hqpdrlywdblb,1
