memberId,memberLat,memberLon,eventId,eventTime,eventYesRSVPCount,groupId,venueId,venueLat,venueLon,rsvpTime,rsvpResponse,rsvpRating,eventDay,eventPeriod
13838651,45.5,-73.56,lbjrnlyvpbwb,1479434400000,1,1583477,24197829,37.77492904663086,-122.41941833496094,1452445544000,yes,1,THURSDAY,EVENING
7134595,37.82,-122.24,229905439,1461432600000,82,430174,334555,37.797096252441406,-122.39834594726562,1461034102000,yes,1,SATURDAY,DAY
191027043,37.76,-122.48,221127808,1461382200000,171,3167582,9840062,37.79816818237305,-122.40519714355469,1441738531000,no,0,FRIDAY,EVENING
137637852,40.42,-3.71,230475901,1461686400000,327,13402242,16562532,37.79340744018555,-122.39498138427734,1461224901000,yes,1,TUESDAY,DAY
200059814,37.72,-122.48,229466378,1462138200000,44,5968852,24417231,37.78679275512695,-122.39826965332031,1457596185000,yes,1,SUNDAY,DAY
88876302,33.97,-118.24,ppshslyvgbkc,1461808800000,5,19769072,24453424,37.75588989257813,-122.39063262939452,1460093667000,yes,1,WEDNESDAY,EVENING
70711852,37.79,-122.4,qsmcllywgbfb,1491269400000,2,10930182,16663162,37.78886413574219,-122.39936065673828,1443476555000,yes,1,MONDAY,EVENING
14640829,37.72,-122.48,230365113,1461805200000,200,9226282,24487604,37.2570686340332,-121.96442413330078,1460667084000,yes,1,WEDNESDAY,EVENING
70692112,37.77,-122.44,qfzkcgyvnbgc,1477359000000,3,5978592,1523849,37.77269744873047,-122.43748474121094,1370203029000,yes,1,MONDAY,EVENING
13838651,45.5,-73.56,lbjrnlyvkbsb,1468544400000,1,1583477,24197829,37.77492904663086,-122.41941833496094,1452445544000,yes,1,THURSDAY,EVENING
13738023,37.56,-122.0,229956285,1461288600000,52,1592417,24255003,37.39535140991211,-122.02661895751952,1460775582000,yes,1,THURSDAY,EVENING
198283087,37.87,-122.07,229780164,1462411800000,1,2065031,23759145,37.7616081237793,-122.42256927490234,1460121880000,watching,1,WEDNESDAY,EVENING
132185502,37.79,-122.4,lgpxklyvgbhc,1461634200000,7,3371852,11229502,37.788780212402344,-122.40257263183594,1458674947000,yes,1,MONDAY,EVENING
18937971,37.89,-122.57,wjwsklyvgbjc,1461720600000,120,18912994,23847225,37.777061462402344,-122.41680145263672,1461020344000,yes,1,TUESDAY,EVENING
147868472,37.68,-121.75,xhdbplyvhbpb,1463018400000,1,19360798,23523332,37.76578903198242,-122.4316177368164,1453146255000,yes,1,WEDNESDAY,EVENING
198283087,37.87,-122.07,223764505,1477013400000,31,18712511,24482117,37.77492904663086,-122.41941833496094,1460210110000,yes,1,THURSDAY,EVENING
183676098,37.88,-122.26,qvvkhcyvgbfc,1461452400000,29,1759622,1377985,37.863243103027344,-122.24720001220705,1460958753000,yes,1,SATURDAY,EVENING
11525065,37.9,-122.05,229841984,1461288600000,148,18748975,24474331,37.78863525390625,-122.40169525146484,1459302444000,yes,1,THURSDAY,EVENING
19814971,37.78,-122.42,rztgklyvmbkb,1473297300000,8,2859652,3909802,37.78903198242188,-122.38932800292969,1457920896000,yes,1,WEDNESDAY,EVENING
163990022,37.76,-122.44,230018965,1461719700000,4,19658275,24459591,37.76485824584961,-122.41886138916016,1459438700000,yes,1,TUESDAY,EVENING
189294833,37.78,-122.42,ztxtrlyvhbgb,1462381200000,1,19742065,24441594,37.80368041992188,-122.46851348876952,1458771198000,yes,1,WEDNESDAY,DAY
23825742,37.81,-122.27,shprnlyvkbwb,1468800000000,1,6631032,3826512,37.75469207763672,-122.42092895507812,1460246738000,no,0,SUNDAY,EVENING
11556865,37.79,-122.42,pnwhrlywgbpb,1491962400000,1,18433672,23703807,37.78146362304688,-122.4206085205078,1457473304000,yes,1,TUESDAY,EVENING
203746324,10.02,76.22,ssjvmlyvgbcc,1461266100000,28,1592417,1227923,37.44598388671875,-122.14905548095705,1461223787000,yes,1,THURSDAY,DAY
26119312,37.42,-122.17,229497858,1461353400000,123,4663992,8998552,37.791160583496094,-122.3925552368164,1460747271000,yes,1,FRIDAY,DAY
10737887,40.04,-105.28,qfzkcgyvkbgb,1467682200000,3,5978592,1523849,37.77269744873047,-122.43748474121094,1370203029000,yes,1,MONDAY,EVENING
35048022,37.34,-121.9,230502224,1461853800000,100,1592417,13064942,37.41080093383789,-122.07239532470705,1461198467000,waitlist,1,THURSDAY,DAY
14261848,37.74,-122.44,ttdjmlywfbmc,1490835600000,2,7379612,6325852,37.77559280395508,-122.41387939453124,1447888350000,yes,1,WEDNESDAY,EVENING
183330204,37.8,-122.4,230094532,1461288600000,198,9226282,23536316,37.7873649597168,-122.3965072631836,1461110644000,yes,1,THURSDAY,EVENING
63779322,37.79,-122.4,fnjlklyvlblb,1470682800000,1,18893179,7506252,37.7717399597168,-122.41931915283205,1441221807000,yes,1,MONDAY,DAY
38438912,37.42,-122.13,fwcgjlyvlblc,1472405400000,1,18325371,23568178,37.77899169921875,-122.51314544677734,1436812910000,yes,1,SUNDAY,DAY
1866689,37.91,-122.27,qzsmpjyvgbcc,1461290400000,4,459883,7426862,37.80784606933594,-122.27021026611328,1460782636000,yes,1,THURSDAY,EVENING
