memberId,memberLat,memberLon,eventId,eventTime,eventYesRSVPCount,groupId,venueId,venueLat,venueLon,rsvpTime,rsvpResponse,rsvpRating,eventDay,eventPeriod
12656878,40.67,-73.99,zkvmrlyvnbvb,1476651600000,13,3261772,5663042,40.67304229736328,-73.98383331298828,1459187214000,yes,1,SUNDAY,DAY
5834204,40.72,-74.0,229973538,1462663800000,15,8752852,5429932,40.75345230102539,-73.99646759033203,1461108048000,no,0,SATURDAY,EVENING
8250723,40.8,-73.97,rprwhlyvkbkb,1467932400000,1,1109519,9451452,40.73318099975586,-74.0053939819336,1435326399000,yes,1,THURSDAY,EVENING
31492942,33.99,-118.45,jdggslyvnbfb,1475532000000,1,1810345,23561065,40.69182205200195,-73.92232513427734,1459889508000,yes,1,MONDAY,EVENING
134667842,39.7,-105.08,pwrfmlyvmbcb,1472774400000,1,19056316,24169702,40.66309356689453,-73.9832763671875,1447443711000,yes,1,THURSDAY,EVENING
7962102,40.81,-73.95,whgqqlywcbgc,1485300600000,1,1412260,600340,40.75257873535156,-73.99343872070312,1455820535000,yes,1,TUESDAY,EVENING
3030103,40.73,-74.17,bmkbmlyvqbwb,1481990400000,3,1899751,23986527,40.75525665283203,-73.99349975585938,1446843714000,yes,1,SATURDAY,DAY
203707442,40.75,-73.99,229490792,1462314600000,281,107592,7502862,40.744720458984375,-73.9850082397461,1461169463000,yes,1,TUESDAY,EVENING
11145634,40.75,-73.97,qqtlskyvjbfc,1466724600000,6,1507667,20585632,0.0,0.0,1412127033000,yes,1,THURSDAY,EVENING
10017349,40.76,-73.99,tslpmlyvjbcc,1466553600000,1,14956142,18895822,40.75405502319336,-73.98949432373047,1448933746000,yes,1,TUESDAY,EVENING
184303844,40.57,-74.31,229824399,1462057200000,70,1605023,24451094,40.76011276245117,-74.0230941772461,1459174666000,yes,1,SATURDAY,EVENING
9054878,40.76,-73.97,pttsvyvmbgc,1474743600000,12,1787271,1084461,40.712703704833984,-74.01165771484375,1309910513000,yes,1,SATURDAY,DAY
184390440,40.72,-74.0,qpnlslyvjbcc,1466506800000,1,19359521,24420248,40.74962615966797,-73.97467041015625,1460490873000,yes,1,TUESDAY,DAY
189101048,40.75,-74.05,fldnjlyvlbfb,1470240000000,1,18745923,23990767,40.70882797241211,-74.08628845214844,1438030415000,yes,1,WEDNESDAY,DAY
97617302,40.78,-73.96,qhqcrlyvmbcc,1474455600000,5,3982732,24402199,40.758033752441406,-73.98477935791016,1447723821000,yes,1,WEDNESDAY,DAY
13375714,40.76,-73.99,jhdbplywcbjc,1485435600000,2,13334832,5557252,40.76093673706055,-73.98104095458984,1453146174000,yes,1,THURSDAY,DAY
14047319,40.75,-73.97,227889545,1462316400000,189,176399,1192257,40.729793548583984,-73.9976806640625,1460644868000,yes,1,TUESDAY,EVENING
